sample_id,image_path,ground_truth,stay_positive_prediction,stay_positive_score,official_fsd_prediction,official_fsd_score,fsd_finetune_v1_prediction,fsd_finetune_v1_score,fsd_finetune_v2_prediction,fsd_finetune_v2_score
adm_auto_2662,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/49_adm_7.PNG,fake,real,0.4279869992913947,real,0.408203125,real,0.373046875,fake,0.52783203125
adm_auto_2663,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/49_adm_85.PNG,fake,real,0.3825058706684346,real,0.25048828125,real,0.26123046875,real,0.191650390625
adm_auto_2664,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/49_adm_91.PNG,fake,real,0.41628043860601405,real,0.289306640625,real,0.273193359375,real,0.442626953125
adm_auto_2665,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_153.PNG,fake,real,0.40271651794396474,real,0.3720703125,fake,0.68408203125,fake,0.85693359375
adm_auto_2666,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_174.PNG,fake,real,0.39287897752946693,real,0.494140625,fake,0.5048828125,fake,0.67578125
adm_auto_2667,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_34.PNG,fake,real,0.40687299369962865,real,0.33984375,real,0.43212890625,fake,0.61865234375
adm_auto_2668,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_7.PNG,fake,real,0.4536027104177022,real,0.359375,fake,0.57177734375,fake,0.60400390625
adm_auto_2669,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_85.PNG,fake,real,0.46278188819515387,fake,0.93896484375,fake,0.76904296875,fake,0.9267578125
adm_auto_2670,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/4_adm_91.PNG,fake,real,0.4598543540988259,fake,0.78662109375,fake,0.67333984375,fake,0.79052734375
adm_auto_2671,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_153.PNG,fake,real,0.37861164746630205,real,0.2958984375,real,0.313232421875,real,0.2158203125
adm_auto_2672,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_174.PNG,fake,real,0.4009577811508274,real,0.2432861328125,real,0.1761474609375,real,0.28466796875
adm_auto_2673,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_34.PNG,fake,real,0.38419042408695725,real,0.260498046875,real,0.267333984375,real,0.277099609375
adm_auto_2674,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_7.PNG,fake,real,0.3760452189860967,real,0.156982421875,real,0.27197265625,real,0.13671875
adm_auto_2675,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_85.PNG,fake,real,0.38013883601008625,real,0.48046875,fake,0.548828125,fake,0.8232421875
adm_auto_2676,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_91.PNG,fake,real,0.3945802852269303,real,0.4873046875,fake,0.5048828125,fake,0.7685546875
adm_auto_2677,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_153.PNG,fake,real,0.492234705417981,fake,0.87060546875,fake,0.81591796875,fake,0.9423828125
adm_auto_2678,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_174.PNG,fake,real,0.4192033308145362,real,0.435791015625,fake,0.556640625,fake,0.755859375
adm_auto_2679,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_34.PNG,fake,real,0.43037519071024743,fake,0.9130859375,fake,0.89111328125,fake,0.93603515625
adm_auto_2680,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_7.PNG,fake,real,0.46139107965447573,fake,0.642578125,fake,0.56982421875,fake,0.65869140625
adm_auto_2681,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_85.PNG,fake,real,0.44901930496978226,fake,0.533203125,fake,0.55810546875,fake,0.85009765625
adm_auto_2682,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/501_adm_91.PNG,fake,fake,0.5186032560482171,fake,0.71142578125,fake,0.7373046875,fake,0.79931640625
adm_auto_2683,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_153.PNG,fake,real,0.47314844078238993,fake,0.83642578125,fake,0.85498046875,fake,0.91259765625
adm_auto_2684,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_174.PNG,fake,real,0.45188771122632965,real,0.30078125,real,0.324462890625,real,0.345947265625
adm_auto_2685,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_34.PNG,fake,fake,0.5237922555759066,fake,0.56787109375,fake,0.55224609375,fake,0.67919921875
adm_auto_2686,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_7.PNG,fake,real,0.4219500601276049,real,0.49853515625,fake,0.54541015625,fake,0.5830078125
adm_auto_2687,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_85.PNG,fake,real,0.49897907816878734,real,0.35302734375,fake,0.546875,real,0.48828125
adm_auto_2688,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/502_adm_91.PNG,fake,real,0.428260295001837,real,0.2958984375,fake,0.5849609375,fake,0.77587890625
adm_auto_2689,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_153.PNG,fake,real,0.40037656574353947,fake,0.98388671875,fake,0.9453125,fake,0.98095703125
adm_auto_2690,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_174.PNG,fake,real,0.39668099453502653,real,0.2410888671875,real,0.303955078125,real,0.199951171875
adm_auto_2691,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_34.PNG,fake,fake,0.5096368327057956,real,0.37744140625,real,0.43017578125,fake,0.5537109375
adm_auto_2692,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_7.PNG,fake,real,0.39345451049553143,fake,0.9140625,fake,0.69384765625,fake,0.88330078125
adm_auto_2693,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_85.PNG,fake,fake,0.5238951223644289,real,0.186279296875,real,0.26318359375,real,0.219970703125
adm_auto_2694,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_91.PNG,fake,fake,0.5904552735532145,fake,0.99462890625,fake,0.97021484375,fake,0.99755859375
adm_auto_2695,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_153.PNG,fake,real,0.46293842968870175,real,0.368408203125,fake,0.521484375,real,0.45703125
adm_auto_2696,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_174.PNG,fake,fake,0.6157150545784031,fake,0.77978515625,fake,0.83544921875,fake,0.955078125
adm_auto_2697,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_34.PNG,fake,real,0.4232041364138522,real,0.249755859375,real,0.31396484375,real,0.2110595703125
adm_auto_2698,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_7.PNG,fake,fake,0.5162749885544238,fake,0.62255859375,fake,0.60595703125,fake,0.673828125
adm_auto_2699,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_85.PNG,fake,real,0.3945655890134625,fake,0.83642578125,fake,0.861328125,fake,0.9150390625
adm_auto_2700,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/504_adm_91.PNG,fake,real,0.4501092948132564,fake,0.513671875,fake,0.6689453125,fake,0.73388671875
adm_auto_2701,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/505_adm_153.PNG,fake,real,0.443660018469315,fake,0.880859375,fake,0.802734375,fake,0.86962890625
adm_auto_2702,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/505_adm_174.PNG,fake,fake,0.7357259760661553,fake,0.8642578125,fake,0.8173828125,fake,0.88427734375
adm_auto_2703,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/505_adm_34.PNG,fake,real,0.45663118168172717,real,0.328125,real,0.306884765625,fake,0.505859375
adm_auto_2704,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/505_adm_7.PNG,fake,real,0.4384864561900094,fake,0.59521484375,fake,0.630859375,fake,0.5263671875
adm_auto_2705,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/505_adm_85.PNG,fake,real,0.4700674983886397,real,0.265869140625,real,0.445556640625,fake,0.6162109375
adm_auto_2706,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/505_adm_91.PNG,fake,real,0.43913674179401685,fake,0.87060546875,fake,0.84375,fake,0.97998046875
adm_auto_2707,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/506_adm_153.PNG,fake,real,0.48909402004268715,fake,0.6904296875,fake,0.69189453125,fake,0.6884765625
adm_auto_2708,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/506_adm_174.PNG,fake,real,0.39764998809796115,fake,0.560546875,fake,0.5009765625,real,0.45703125
adm_auto_2709,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/506_adm_34.PNG,fake,real,0.37562257122813175,fake,0.95849609375,fake,0.8359375,fake,0.88671875
adm_auto_2710,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/506_adm_7.PNG,fake,real,0.4179819211045183,real,0.34375,real,0.4248046875,real,0.28662109375
adm_auto_2711,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/506_adm_85.PNG,fake,real,0.38778214296233027,real,0.3779296875,real,0.28369140625,real,0.420166015625
adm_auto_2712,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/506_adm_91.PNG,fake,real,0.3809611032612994,fake,0.8125,fake,0.74853515625,fake,0.67431640625
adm_auto_2713,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/507_adm_153.PNG,fake,real,0.47242622555181985,real,0.1512451171875,real,0.27001953125,real,0.304931640625
adm_auto_2714,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/507_adm_174.PNG,fake,real,0.43189293838523474,fake,0.8671875,fake,0.74462890625,fake,0.92724609375
adm_auto_2715,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/507_adm_34.PNG,fake,real,0.4124492881346356,fake,0.6142578125,fake,0.552734375,real,0.2802734375
adm_auto_2716,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/507_adm_7.PNG,fake,real,0.4841829880086294,fake,0.98876953125,fake,0.9267578125,fake,0.99365234375
adm_auto_2717,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/507_adm_85.PNG,fake,real,0.40220734111115675,real,0.1925048828125,real,0.2666015625,real,0.218994140625
adm_auto_2718,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/507_adm_91.PNG,fake,real,0.4077815634867105,real,0.109130859375,real,0.25537109375,real,0.2091064453125
adm_auto_2719,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/508_adm_153.PNG,fake,real,0.4817124112532555,fake,0.8173828125,fake,0.84716796875,fake,0.91357421875
adm_auto_2720,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/508_adm_174.PNG,fake,fake,0.5905729393524819,real,0.2274169921875,real,0.273193359375,real,0.368408203125
adm_auto_2721,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/508_adm_34.PNG,fake,real,0.45297826062672397,real,0.1412353515625,real,0.26513671875,real,0.262939453125
adm_auto_2722,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/508_adm_7.PNG,fake,real,0.4187118657340731,real,0.239013671875,real,0.371826171875,real,0.26318359375
adm_auto_2723,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/508_adm_85.PNG,fake,real,0.4713323604764465,fake,0.67919921875,fake,0.81640625,fake,0.69287109375
adm_auto_2724,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/508_adm_91.PNG,fake,fake,0.6606334150716846,real,0.4130859375,fake,0.5849609375,fake,0.515625
adm_auto_2725,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/509_adm_153.PNG,fake,real,0.3863452769870758,real,0.1488037109375,real,0.261962890625,real,0.11810302734375
adm_auto_2726,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/509_adm_174.PNG,fake,real,0.4190162391560155,real,0.2315673828125,real,0.30517578125,real,0.333740234375
adm_auto_2727,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/509_adm_34.PNG,fake,real,0.3961139616755277,real,0.202392578125,real,0.249267578125,real,0.31103515625
adm_auto_2728,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/509_adm_7.PNG,fake,real,0.39431017961549464,real,0.091552734375,real,0.153076171875,real,0.0653076171875
adm_auto_2729,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/509_adm_85.PNG,fake,real,0.41000663707541035,real,0.259033203125,real,0.266845703125,real,0.30859375
adm_auto_2730,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/509_adm_91.PNG,fake,real,0.41777620667789417,real,0.128662109375,real,0.244384765625,real,0.1390380859375
adm_auto_2731,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/50_adm_153.PNG,fake,real,0.3883143059969834,real,0.42529296875,real,0.4892578125,fake,0.63232421875
adm_auto_2732,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/50_adm_174.PNG,fake,real,0.409389539187472,real,0.4072265625,real,0.294921875,real,0.37255859375
adm_auto_2733,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/50_adm_34.PNG,fake,real,0.3976118516326003,real,0.1629638671875,real,0.1949462890625,real,0.2230224609375
adm_auto_2734,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/50_adm_7.PNG,fake,real,0.4145561373028882,real,0.2626953125,real,0.28271484375,real,0.301513671875
adm_auto_2735,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/50_adm_85.PNG,fake,real,0.40164372853152214,real,0.450927734375,real,0.408203125,real,0.427734375
adm_auto_2736,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/50_adm_91.PNG,fake,real,0.4352001992554369,real,0.319580078125,real,0.28857421875,real,0.38720703125
adm_auto_2737,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/510_adm_153.PNG,fake,real,0.43607571733697464,real,0.452392578125,fake,0.52099609375,real,0.443115234375
adm_auto_2738,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/510_adm_174.PNG,fake,real,0.3879953916750797,real,0.254638671875,real,0.34423828125,real,0.18505859375
adm_auto_2739,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/510_adm_34.PNG,fake,real,0.4307224538339963,real,0.18359375,real,0.29248046875,real,0.250244140625
adm_auto_2740,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/510_adm_7.PNG,fake,real,0.4038125754954446,fake,0.69189453125,fake,0.65380859375,fake,0.5009765625
adm_auto_2741,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/510_adm_85.PNG,fake,real,0.4443690287652911,real,0.1895751953125,real,0.26513671875,real,0.1937255859375
adm_auto_2742,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/510_adm_91.PNG,fake,real,0.4202042752782964,fake,0.82666015625,fake,0.88232421875,fake,0.974609375
adm_auto_2743,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/511_adm_153.PNG,fake,fake,0.5088979892497469,fake,0.8564453125,fake,0.845703125,fake,0.83251953125
adm_auto_2744,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/511_adm_174.PNG,fake,real,0.445841623340698,fake,0.8974609375,fake,0.830078125,fake,0.90576171875
adm_auto_2745,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/511_adm_34.PNG,fake,real,0.4493336779105442,real,0.36474609375,real,0.357177734375,real,0.1949462890625
adm_auto_2746,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/511_adm_7.PNG,fake,real,0.41425768005877334,fake,0.6142578125,fake,0.6181640625,fake,0.5263671875
adm_auto_2747,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/511_adm_85.PNG,fake,real,0.3938861861835511,fake,0.85498046875,fake,0.82421875,fake,0.94482421875
adm_auto_2748,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/511_adm_91.PNG,fake,fake,0.506573343008703,fake,0.669921875,fake,0.6943359375,fake,0.52783203125
adm_auto_2749,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/512_adm_153.PNG,fake,fake,0.5119487096374467,real,0.49609375,fake,0.640625,fake,0.75341796875
adm_auto_2750,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/512_adm_174.PNG,fake,fake,0.5366092113665284,fake,0.82421875,fake,0.658203125,fake,0.66015625
adm_auto_2751,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/512_adm_34.PNG,fake,fake,0.5907588727698437,fake,0.56005859375,fake,0.71728515625,fake,0.7880859375
adm_auto_2752,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/512_adm_7.PNG,fake,real,0.4594779371114165,fake,0.59326171875,fake,0.53955078125,real,0.3896484375
adm_auto_2753,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/512_adm_85.PNG,fake,real,0.41797689752485956,fake,0.78662109375,fake,0.59912109375,fake,0.83349609375
adm_auto_2754,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/512_adm_91.PNG,fake,real,0.39382652906253146,real,0.15283203125,real,0.2230224609375,real,0.30029296875
adm_auto_2755,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/513_adm_153.PNG,fake,real,0.4194484368458227,fake,0.63623046875,real,0.4892578125,fake,0.5849609375
adm_auto_2756,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/513_adm_174.PNG,fake,real,0.408957847622163,real,0.199951171875,real,0.296630859375,real,0.342041015625
adm_auto_2757,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/513_adm_34.PNG,fake,real,0.4085907607043727,real,0.278564453125,real,0.25439453125,real,0.2978515625
adm_auto_2758,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/513_adm_7.PNG,fake,real,0.38928337829698084,fake,0.6298828125,fake,0.642578125,real,0.474609375
adm_auto_2759,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/513_adm_85.PNG,fake,real,0.41013869258355845,real,0.3974609375,real,0.482421875,fake,0.6787109375
adm_auto_2760,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/513_adm_91.PNG,fake,real,0.4375232555736502,real,0.368408203125,real,0.4912109375,real,0.33642578125
adm_auto_2761,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/514_adm_153.PNG,fake,real,0.44376200432866936,fake,0.7548828125,fake,0.625,fake,0.7939453125
adm_auto_2762,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/514_adm_174.PNG,fake,real,0.43484159483757856,fake,0.80859375,fake,0.6396484375,fake,0.7734375
adm_auto_2763,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/514_adm_34.PNG,fake,real,0.44999716252850896,real,0.33056640625,real,0.37060546875,real,0.2705078125
adm_auto_2764,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/514_adm_7.PNG,fake,real,0.43659129509803546,real,0.38037109375,fake,0.54833984375,fake,0.65771484375
adm_auto_2765,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/514_adm_85.PNG,fake,fake,0.6025746642755807,fake,0.9208984375,fake,0.92236328125,fake,0.86962890625
adm_auto_2766,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/514_adm_91.PNG,fake,real,0.4555975716033097,real,0.47265625,fake,0.521484375,real,0.3330078125
adm_auto_2767,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/515_adm_153.PNG,fake,real,0.40120214688362316,fake,0.9638671875,fake,0.94970703125,fake,0.98681640625
adm_auto_2768,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/515_adm_174.PNG,fake,real,0.4342510611754061,fake,0.8447265625,fake,0.83740234375,fake,0.759765625
adm_auto_2769,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/515_adm_34.PNG,fake,real,0.3944493590038402,real,0.2880859375,real,0.443359375,real,0.330078125
adm_auto_2770,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/515_adm_7.PNG,fake,real,0.4747002300102455,fake,0.521484375,fake,0.58984375,fake,0.58056640625
adm_auto_2771,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/515_adm_85.PNG,fake,real,0.42755597065431905,fake,0.6162109375,fake,0.70556640625,fake,0.57568359375
adm_auto_2772,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/515_adm_91.PNG,fake,real,0.427766959922421,real,0.344482421875,real,0.48779296875,real,0.41943359375
adm_auto_2773,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/516_adm_153.PNG,fake,real,0.42321022433925176,real,0.282958984375,real,0.419189453125,real,0.3603515625
adm_auto_2774,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/516_adm_174.PNG,fake,real,0.4061651982658133,real,0.482666015625,real,0.481201171875,fake,0.54736328125
adm_auto_2775,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/516_adm_34.PNG,fake,fake,0.5299480319740806,fake,0.72802734375,fake,0.8154296875,fake,0.90283203125
adm_auto_2776,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/516_adm_7.PNG,fake,real,0.3892177445392638,fake,0.5126953125,fake,0.60009765625,fake,0.609375
adm_auto_2777,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/516_adm_85.PNG,fake,real,0.4531004358015353,real,0.31640625,real,0.3994140625,real,0.299560546875
adm_auto_2778,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/516_adm_91.PNG,fake,real,0.40420605315916747,fake,0.857421875,fake,0.62890625,fake,0.833984375
adm_auto_2779,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/517_adm_153.PNG,fake,real,0.44153261964450174,fake,0.6806640625,fake,0.6845703125,fake,0.67431640625
adm_auto_2780,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/517_adm_174.PNG,fake,real,0.49655429504882154,fake,0.67919921875,fake,0.63720703125,real,0.445556640625
adm_auto_2781,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/517_adm_34.PNG,fake,real,0.4303262320081753,fake,0.9697265625,fake,0.9091796875,fake,0.90283203125
