sample_id,image_path,ground_truth,stay_positive_score,stay_positive_postcal_prediction,official_fsd_prediction,fsd_finetune_v1_prediction,fsd_finetune_v2_prediction,conflict_count,conflict_type,priority_score
adm_auto_2865,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/52_adm_34.PNG,fake,0.3984127381877524,fake,real,real,fake,2,strong_conflict,20.009595
adm_auto_0841,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/226_adm_153.PNG,fake,0.39830240664843297,fake,real,real,fake,2,strong_conflict,20.009484
adm_auto_1948,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/392_adm_7.PNG,fake,0.3982852520823445,fake,real,real,fake,2,strong_conflict,20.009467
adm_auto_1816,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/372_adm_7.PNG,fake,0.3982059843599821,fake,real,real,fake,2,strong_conflict,20.009388
adm_auto_1193,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/279_adm_85.PNG,fake,0.3978011425894985,fake,real,real,fake,2,strong_conflict,20.008983
adm_auto_1801,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/370_adm_153.PNG,fake,0.39767047241035475,fake,real,real,fake,2,strong_conflict,20.008852
adm_auto_1807,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/371_adm_153.PNG,fake,0.3976230898086061,fake,real,real,fake,2,strong_conflict,20.008805
adm_auto_2675,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/500_adm_85.PNG,fake,0.38013883601008625,real,real,fake,fake,2,strong_conflict,20.008679
adm_auto_1182,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/277_adm_91.PNG,fake,0.39744427383292463,fake,real,fake,real,2,strong_conflict,20.008626
adm_auto_0032,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/104_adm_174.PNG,fake,0.39741332833728327,fake,fake,real,real,2,strong_conflict,20.008595
adm_auto_0981,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/247_adm_34.PNG,fake,0.39735500302646676,fake,real,fake,real,2,strong_conflict,20.008537
adm_auto_1732,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/35_adm_7.PNG,fake,0.3973361669399585,fake,real,real,fake,2,strong_conflict,20.008518
adm_auto_0377,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/156_adm_85.PNG,fake,0.3972377433998443,fake,real,real,fake,2,strong_conflict,20.008420
adm_auto_0311,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/146_adm_85.PNG,fake,0.3804308242823512,real,real,fake,fake,2,strong_conflict,20.008387
adm_auto_1036,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/255_adm_7.PNG,fake,0.3970704204416663,fake,real,real,fake,2,strong_conflict,20.008252
adm_auto_1505,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/325_adm_85.PNG,fake,0.3966788908685775,fake,real,real,fake,2,strong_conflict,20.007861
adm_auto_1569,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/335_adm_34.PNG,fake,0.39649381190677496,fake,fake,real,real,2,strong_conflict,20.007676
adm_auto_2204,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/430_adm_174.PNG,fake,0.39639418449473546,fake,real,fake,real,2,strong_conflict,20.007576
adm_auto_1625,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/343_adm_85.PNG,fake,0.3963904471684412,fake,fake,real,real,2,strong_conflict,20.007572
adm_auto_1307,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/296_adm_85.PNG,fake,0.38133846254051357,real,fake,real,fake,2,strong_conflict,20.007480
adm_auto_1131,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/26_adm_34.PNG,fake,0.39624004298951976,fake,fake,real,real,2,strong_conflict,20.007422
adm_auto_1994,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/39_adm_174.PNG,fake,0.3816119071516213,real,fake,real,fake,2,strong_conflict,20.007206
adm_auto_1158,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/273_adm_91.PNG,fake,0.39564727850078896,fake,real,real,fake,2,strong_conflict,20.006829
adm_auto_1520,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/328_adm_174.PNG,fake,0.39534380142410774,fake,real,fake,real,2,strong_conflict,20.006526
adm_auto_1281,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/292_adm_34.PNG,fake,0.38235491316932047,real,fake,fake,real,2,strong_conflict,20.006463
adm_auto_1636,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/345_adm_7.PNG,fake,0.39523181575030053,fake,fake,real,real,2,strong_conflict,20.006414
adm_auto_1568,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/335_adm_174.PNG,fake,0.3951282945358486,fake,real,fake,real,2,strong_conflict,20.006310
adm_auto_1257,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/289_adm_34.PNG,fake,0.3951121691900465,fake,fake,real,real,2,strong_conflict,20.006294
adm_auto_0421,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/163_adm_153.PNG,fake,0.394982159014288,fake,fake,real,real,2,strong_conflict,20.006164
adm_auto_0429,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/164_adm_34.PNG,fake,0.39474667723464757,fake,real,real,fake,2,strong_conflict,20.005929
adm_auto_1795,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/36_adm_153.PNG,fake,0.3946818118367779,fake,real,real,fake,2,strong_conflict,20.005864
adm_auto_1579,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/337_adm_153.PNG,fake,0.3829559371657602,real,real,fake,fake,2,strong_conflict,20.005862
adm_auto_0419,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/162_adm_85.PNG,fake,0.383078367247065,real,fake,real,fake,2,strong_conflict,20.005740
adm_auto_0503,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/175_adm_85.PNG,fake,0.38312533879313754,real,real,fake,fake,2,strong_conflict,20.005693
adm_auto_1709,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/356_adm_85.PNG,fake,0.39432590665817807,fake,real,real,fake,2,strong_conflict,20.005508
adm_auto_1673,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/350_adm_85.PNG,fake,0.3943245070977468,fake,real,fake,real,2,strong_conflict,20.005507
adm_auto_0057,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/108_adm_34.PNG,fake,0.3941713206458625,fake,real,real,fake,2,strong_conflict,20.005353
adm_auto_0553,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/183_adm_153.PNG,fake,0.38355602116209686,real,fake,real,fake,2,strong_conflict,20.005262
adm_auto_0949,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/242_adm_153.PNG,fake,0.38385999471645765,real,real,fake,fake,2,strong_conflict,20.004958
adm_auto_1560,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/333_adm_91.PNG,fake,0.3937398839801409,fake,real,real,fake,2,strong_conflict,20.004922
adm_auto_1080,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/261_adm_91.PNG,fake,0.3935802970154566,fake,fake,real,real,2,strong_conflict,20.004762
adm_auto_1526,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/329_adm_174.PNG,fake,0.38408918357639465,real,fake,real,fake,2,strong_conflict,20.004729
adm_auto_0271,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/140_adm_153.PNG,fake,0.39354533169558675,fake,real,real,fake,2,strong_conflict,20.004727
adm_auto_1658,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/349_adm_174.PNG,fake,0.3934774758336598,fake,real,real,fake,2,strong_conflict,20.004659
adm_auto_1340,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/300_adm_174.PNG,fake,0.38417347978476624,real,fake,real,fake,2,strong_conflict,20.004645
adm_auto_1972,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/396_adm_7.PNG,fake,0.3842550478158885,real,fake,real,fake,2,strong_conflict,20.004563
adm_auto_1525,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/329_adm_153.PNG,fake,0.3844322694329546,real,fake,real,fake,2,strong_conflict,20.004386
adm_auto_2910,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/536_adm_91.PNG,fake,0.3846497211062251,real,fake,fake,real,2,strong_conflict,20.004168
adm_auto_0832,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/224_adm_7.PNG,fake,0.3926569209105034,fake,real,real,fake,2,strong_conflict,20.003839
adm_auto_0762,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/213_adm_91.PNG,fake,0.39262006244535486,fake,real,real,fake,2,strong_conflict,20.003802
adm_auto_0502,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/175_adm_7.PNG,fake,0.3925707098844471,fake,real,fake,real,2,strong_conflict,20.003753
adm_auto_0179,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/126_adm_85.PNG,fake,0.3853168758067061,real,fake,real,fake,2,strong_conflict,20.003501
adm_auto_1834,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/375_adm_7.PNG,fake,0.39227115053482786,fake,real,real,fake,2,strong_conflict,20.003453
adm_auto_1498,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/324_adm_7.PNG,fake,0.39213030411665734,fake,real,real,fake,2,strong_conflict,20.003312
adm_auto_0751,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/212_adm_153.PNG,fake,0.3920330129317068,fake,fake,real,real,2,strong_conflict,20.003215
adm_auto_1190,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/279_adm_174.PNG,fake,0.385738432352476,real,fake,real,fake,2,strong_conflict,20.003080
adm_auto_1161,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/274_adm_34.PNG,fake,0.39189553326348736,fake,real,real,fake,2,strong_conflict,20.003078
adm_auto_1265,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/28_adm_85.PNG,fake,0.39175149413062826,fake,real,real,fake,2,strong_conflict,20.002933
adm_auto_1205,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/280_adm_85.PNG,fake,0.3917463663083175,fake,real,real,fake,2,strong_conflict,20.002928
adm_auto_2093,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/413_adm_85.PNG,fake,0.3860539740096124,real,fake,fake,real,2,strong_conflict,20.002764
adm_auto_1550,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/332_adm_174.PNG,fake,0.3915792009561124,fake,real,real,fake,2,strong_conflict,20.002761
adm_auto_2914,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/537_adm_7.PNG,fake,0.3911299320524179,fake,fake,real,real,2,strong_conflict,20.002312
adm_auto_0146,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/121_adm_174.PNG,fake,0.39108286324991914,fake,real,real,fake,2,strong_conflict,20.002265
adm_auto_2610,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/491_adm_91.PNG,fake,0.39106235269759476,fake,real,fake,real,2,strong_conflict,20.002244
adm_auto_1268,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/290_adm_174.PNG,fake,0.39075013407878734,fake,fake,real,real,2,strong_conflict,20.001932
adm_auto_2627,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/494_adm_85.PNG,fake,0.3906156216785761,fake,real,fake,real,2,strong_conflict,20.001798
adm_auto_1052,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/258_adm_174.PNG,fake,0.3905477885627876,fake,fake,real,real,2,strong_conflict,20.001730
adm_auto_1236,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/285_adm_91.PNG,fake,0.3904927763427887,fake,real,real,fake,2,strong_conflict,20.001675
adm_auto_0621,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/193_adm_34.PNG,fake,0.38787498747660865,real,fake,fake,real,2,strong_conflict,20.000943
adm_auto_0251,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/137_adm_85.PNG,fake,0.3897599993650853,fake,real,fake,real,2,strong_conflict,20.000942
adm_auto_1000,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/24_adm_7.PNG,fake,0.38974766943969685,fake,fake,real,real,2,strong_conflict,20.000930
adm_auto_1434,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/314_adm_91.PNG,fake,0.38970602844191354,fake,real,fake,real,2,strong_conflict,20.000888
adm_auto_1949,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/392_adm_85.PNG,fake,0.388018121108256,real,real,fake,fake,2,strong_conflict,20.000800
adm_auto_1037,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/255_adm_85.PNG,fake,0.38954518771639335,fake,real,real,fake,2,strong_conflict,20.000727
adm_auto_1306,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/296_adm_7.PNG,fake,0.3894525116386453,fake,real,real,fake,2,strong_conflict,20.000635
adm_auto_1803,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/370_adm_34.PNG,fake,0.3881959912279365,real,fake,real,fake,2,strong_conflict,20.000622
adm_auto_1867,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/380_adm_153.PNG,fake,0.38941549955712385,fake,real,real,fake,2,strong_conflict,20.000597
adm_auto_1232,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/285_adm_174.PNG,fake,0.3883611424652418,real,fake,fake,real,2,strong_conflict,20.000457
adm_auto_1597,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/33_adm_153.PNG,fake,0.38923182997375794,fake,fake,real,real,2,strong_conflict,20.000414
adm_auto_1097,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/264_adm_85.PNG,fake,0.389205601497912,fake,real,real,fake,2,strong_conflict,20.000388
adm_auto_1279,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/292_adm_153.PNG,fake,0.38906221560542775,fake,fake,real,real,2,strong_conflict,20.000244
adm_auto_2526,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/479_adm_91.PNG,fake,0.388672705627269,real,fake,fake,real,2,strong_conflict,20.000145
adm_auto_1878,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/381_adm_91.PNG,fake,0.3889198969871848,fake,real,real,fake,2,strong_conflict,20.000102
adm_auto_1235,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/285_adm_85.PNG,fake,0.3888354878094823,fake,fake,real,real,2,strong_conflict,20.000017
adm_auto_2724,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/508_adm_91.PNG,fake,0.6606334150716846,fake,real,fake,fake,1,single_conflict,10.271815
adm_auto_0247,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/137_adm_153.PNG,fake,0.6531428633195976,fake,real,fake,fake,1,single_conflict,10.264325
adm_auto_2518,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/478_adm_7.PNG,fake,0.5654132794450838,fake,fake,fake,real,1,single_conflict,10.176595
adm_auto_2380,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/457_adm_7.PNG,fake,0.5645866768714534,fake,real,fake,fake,1,single_conflict,10.175769
adm_auto_2649,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/498_adm_34.PNG,fake,0.5626795988243414,fake,real,fake,fake,1,single_conflict,10.173862
adm_auto_2067,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/40_adm_34.PNG,fake,0.5555289674177059,fake,real,fake,fake,1,single_conflict,10.166711
adm_auto_2783,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/517_adm_85.PNG,fake,0.5387251808583117,fake,fake,fake,real,1,single_conflict,10.149907
adm_auto_1436,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/315_adm_174.PNG,fake,0.5201040978868703,fake,real,fake,fake,1,single_conflict,10.131286
adm_auto_1457,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/318_adm_85.PNG,fake,0.5197406558227531,fake,real,fake,fake,1,single_conflict,10.130923
adm_auto_1846,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/377_adm_7.PNG,fake,0.5167307215162789,fake,fake,real,fake,1,single_conflict,10.127913
adm_auto_2066,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/40_adm_174.PNG,fake,0.514691176067183,fake,real,fake,fake,1,single_conflict,10.125873
adm_auto_2749,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/512_adm_153.PNG,fake,0.5119487096374467,fake,real,fake,fake,1,single_conflict,10.123131
adm_auto_2599,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/490_adm_153.PNG,fake,0.5045826491752403,fake,fake,fake,real,1,single_conflict,10.115765
adm_auto_2973,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/546_adm_34.PNG,fake,0.502381291870439,fake,fake,fake,real,1,single_conflict,10.113563
adm_auto_2366,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/455_adm_174.PNG,fake,0.49905420952803986,fake,real,fake,fake,1,single_conflict,10.110236
adm_auto_1509,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/326_adm_34.PNG,fake,0.4987642790159476,fake,real,fake,fake,1,single_conflict,10.109946
adm_auto_2994,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/549_adm_91.PNG,fake,0.49825731630663417,fake,fake,real,fake,1,single_conflict,10.109439
adm_auto_2780,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/517_adm_174.PNG,fake,0.49655429504882154,fake,fake,fake,real,1,single_conflict,10.107736
adm_auto_0155,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/122_adm_85.PNG,fake,0.4954267225390535,fake,real,fake,fake,1,single_conflict,10.106609
adm_auto_2504,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/476_adm_174.PNG,fake,0.49532702756334884,fake,fake,fake,real,1,single_conflict,10.106509
adm_auto_1576,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/336_adm_7.PNG,fake,0.48596796882839993,fake,fake,fake,real,1,single_conflict,10.097150
adm_auto_1512,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/326_adm_91.PNG,fake,0.48388236616137237,fake,fake,fake,real,1,single_conflict,10.095064
adm_auto_2434,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/465_adm_7.PNG,fake,0.48340786941865044,fake,real,fake,fake,1,single_conflict,10.094590
adm_auto_1472,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/320_adm_174.PNG,fake,0.4818674752980469,fake,real,fake,fake,1,single_conflict,10.093049
adm_auto_2430,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/464_adm_91.PNG,fake,0.48116102487955476,fake,fake,fake,real,1,single_conflict,10.092343
adm_auto_2807,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/520_adm_85.PNG,fake,0.48113742597095555,fake,fake,fake,real,1,single_conflict,10.092319
adm_auto_1325,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/299_adm_85.PNG,fake,0.4802749947628312,fake,real,fake,fake,1,single_conflict,10.091457
adm_auto_0083,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/111_adm_85.PNG,fake,0.47843678583174226,fake,real,fake,fake,1,single_conflict,10.089619
adm_auto_0855,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/228_adm_34.PNG,fake,0.47661053324729974,fake,fake,real,fake,1,single_conflict,10.087793
adm_auto_0948,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/241_adm_91.PNG,fake,0.476515582329433,fake,real,fake,fake,1,single_conflict,10.087698
adm_auto_0153,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/122_adm_34.PNG,fake,0.47509621193568885,fake,real,fake,fake,1,single_conflict,10.086278
adm_auto_1337,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/2_adm_85.PNG,fake,0.4736022303755429,fake,real,fake,fake,1,single_conflict,10.084784
adm_auto_2269,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/440_adm_153.PNG,fake,0.47357921376691714,fake,real,fake,fake,1,single_conflict,10.084761
adm_auto_2006,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/400_adm_174.PNG,fake,0.46981010591695965,fake,real,fake,fake,1,single_conflict,10.080992
adm_auto_1363,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/304_adm_153.PNG,fake,0.4692554057592501,fake,fake,fake,real,1,single_conflict,10.080437
adm_auto_1966,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/395_adm_7.PNG,fake,0.4668582196022561,fake,real,fake,fake,1,single_conflict,10.078040
adm_auto_2258,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/439_adm_174.PNG,fake,0.4646158827081746,fake,real,fake,fake,1,single_conflict,10.075798
adm_auto_0997,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/24_adm_153.PNG,fake,0.4644849591460276,fake,fake,real,fake,1,single_conflict,10.075667
adm_auto_2980,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/547_adm_7.PNG,fake,0.4633750037482372,fake,fake,fake,real,1,single_conflict,10.074557
adm_auto_0409,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/161_adm_153.PNG,fake,0.46333554185633635,fake,real,fake,fake,1,single_conflict,10.074518
adm_auto_0736,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/20_adm_7.PNG,fake,0.46301690456928846,fake,fake,fake,real,1,single_conflict,10.074199
adm_auto_2546,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/482_adm_174.PNG,fake,0.462949157936743,fake,real,fake,fake,1,single_conflict,10.074131
adm_auto_0467,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/16_adm_85.PNG,fake,0.4628604364818772,fake,fake,fake,real,1,single_conflict,10.074042
